subj,states,choices,rewards,trial
355,0,0,1,5
355,0,0,0,6
355,0,0,1,7
355,0,1,1,8
355,0,0,1,9
355,0,1,1,10
355,0,1,1,11
355,0,1,1,12
355,0,0,0,13
355,0,1,0,14
355,0,1,1,15
355,0,1,0,16
355,0,1,0,17
355,0,1,1,18
355,0,1,0,19
355,0,0,1,20
355,0,0,0,21
355,0,0,1,22
355,0,0,0,23
355,0,1,0,24
355,0,0,0,25
355,0,1,1,26
355,0,1,1,27
355,0,0,1,28
355,0,0,0,29
356,0,1,0,0
356,0,1,1,1
356,0,1,1,2
356,0,1,1,3
356,0,0,0,4
356,0,1,1,5
356,0,1,1,6
356,0,0,0,7
356,0,0,0,8
356,0,1,1,9
356,0,0,0,10
356,0,0,0,11
356,0,0,0,12
356,0,1,0,13
356,0,1,1,14
356,0,1,1,15
356,0,1,1,16
356,0,1,0,17
356,0,1,1,18
356,0,1,1,19
356,0,0,0,20
356,0,0,0,21
356,0,1,1,22
356,0,1,1,23
356,0,1,1,24
356,0,1,0,25
356,0,0,1,26
356,0,1,1,27
356,0,0,0,28
356,0,0,0,29
357,0,1,0,0
357,0,1,1,1
357,0,0,1,2
357,0,1,1,3
357,0,1,1,4
357,0,1,1,5
357,0,1,1,6
357,0,1,1,7
357,0,0,1,8
357,0,0,1,9
357,0,0,1,10
357,0,1,0,11
357,0,1,0,12
357,0,1,1,13
357,0,1,0,14
357,0,1,0,15
357,0,0,1,16
357,0,1,0,17
357,0,1,1,18
357,0,1,1,19
357,0,0,0,20
357,0,1,1,21
357,0,1,1,22
357,0,1,1,23
357,0,1,0,24
357,0,1,1,25
357,0,1,1,26
357,0,1,0,27
357,0,0,0,28
357,0,1,0,29
358,0,1,1,0
358,0,1,1,1
358,0,0,0,2
358,0,0,0,3
358,0,1,1,4
358,0,0,0,5
358,0,1,1,6
358,0,0,0,7
358,0,1,1,8
358,0,1,1,9
358,0,1,1,10
358,0,1,1,11
358,0,1,0,12
358,0,0,0,13
358,0,1,1,14
358,0,1,1,15
358,0,1,0,16
358,0,1,1,17
358,0,1,1,18
358,0,1,1,19
358,0,1,1,20
358,0,1,0,21
358,0,1,1,22
358,0,0,1,23
358,0,1,1,24
358,0,0,0,25
358,0,0,0,26
358,0,1,0,27
358,0,1,1,28
358,0,1,1,29
359,0,1,0,0
359,0,1,1,1
359,0,1,1,2
359,0,1,1,3
359,0,1,0,4
359,0,1,1,5
359,0,1,0,6
359,0,0,1,7
359,0,1,1,8
359,0,1,1,9
359,0,0,1,10
359,0,1,0,11
359,0,0,1,12
359,0,0,1,13
359,0,0,1,14
359,0,0,0,15
359,0,0,1,16
359,0,0,0,17
359,0,1,0,18
359,0,0,1,19
359,0,0,1,20
359,0,1,0,21
359,0,0,0,22
359,0,0,0,23
359,0,0,1,24
359,0,1,1,25
359,0,1,0,26
359,0,0,0,27
359,0,1,0,28
359,0,1,0,29
360,0,1,1,0
360,0,1,1,1
360,0,1,1,2
360,0,0,1,3
360,0,1,1,4
360,0,1,1,5
360,0,1,0,6
360,0,1,0,7
360,0,0,1,8
360,0,0,0,9
360,0,1,1,10
360,0,0,0,11
360,0,1,1,12
360,0,0,0,13
360,0,1,1,14
360,0,1,0,15
360,0,1,0,16
360,0,0,0,17
360,0,0,1,18
360,0,0,1,19
360,0,1,1,20
360,0,0,0,21
360,0,0,0,22
360,0,0,0,23
360,0,1,1,24
360,0,1,1,25
360,0,1,1,26
360,0,1,1,27
360,0,0,0,28
360,0,0,0,29
361,0,1,0,0
361,0,1,1,1
361,0,1,1,2
361,0,0,1,3
361,0,1,0,4
361,0,0,1,5
361,0,1,0,6
361,0,0,1,7
361,0,0,0,8
361,0,1,0,9
361,0,0,0,10
361,0,1,1,11
361,0,0,1,12
361,0,1,0,13
361,0,0,1,14
361,0,1,1,15
361,0,0,0,16
361,0,1,0,17
361,0,0,0,18
361,0,1,1,19
361,0,1,0,20
361,0,1,1,21
361,0,1,1,22
361,0,0,1,23
361,0,0,0,24
361,0,0,1,25
361,0,1,1,26
361,0,1,1,27
361,0,1,1,28
361,0,1,0,29
362,0,1,1,0
362,0,1,1,1
362,0,1,1,2
362,0,1,1,3
362,0,1,0,4
362,0,1,1,5
362,0,1,1,6
362,0,1,1,7
362,0,1,0,8
362,0,1,0,9
362,0,1,1,10
362,0,1,1,11
362,0,1,1,12
362,0,0,0,13
362,0,1,0,14
362,0,1,1,15
362,0,1,1,16
362,0,1,0,17
362,0,1,1,18
362,0,1,1,19
362,0,1,1,20
362,0,1,1,21
362,0,0,1,22
362,0,1,1,23
362,0,1,1,24
362,0,1,1,25
362,0,1,1,26
362,0,1,1,27
362,0,1,1,28
362,0,1,1,29
363,0,1,1,0
363,0,1,1,1
363,0,1,0,2
363,0,0,0,3
363,0,0,1,4
363,0,1,1,5
363,0,0,0,6
363,0,0,0,7
363,0,1,1,8
363,0,1,1,9
363,0,0,0,10
363,0,1,0,11
363,0,1,0,12
363,0,0,1,13
363,0,1,1,14
363,0,0,1,15
363,0,0,1,16
363,0,1,0,17
363,0,0,1,18
363,0,1,1,19
363,0,1,0,20
363,0,0,1,21
363,0,1,1,22
363,0,1,1,23
363,0,1,0,24
363,0,1,1,25
363,0,1,0,26
363,0,0,1,27
363,0,1,0,28
363,0,1,1,29
364,0,1,1,0
364,0,1,1,1
364,0,1,0,2
364,0,1,1,3
364,0,1,0,4
364,0,1,1,5
364,0,1,0,6
364,0,1,1,7
364,0,1,1,8
364,0,1,1,9
364,0,1,1,10
364,0,1,1,11
364,0,1,0,12
364,0,1,1,13
364,0,1,1,14
364,0,0,0,15
364,0,1,1,16
364,0,0,1,17
364,0,1,0,18
364,0,1,1,19
364,0,1,1,20
364,0,1,1,21
364,0,1,1,22
364,0,1,1,23
364,0,1,0,24
364,0,1,1,25
364,0,1,1,26
364,0,1,1,27
364,0,1,1,28
364,0,1,1,29
364,0,0,0,30
364,0,1,1,31
364,0,1,0,32
364,0,1,0,33
364,0,1,1,34
364,0,1,1,35
364,0,1,1,36
364,0,1,1,37
364,0,1,0,38
364,0,1,1,39
364,0,1,1,40
364,0,1,1,41
364,0,1,0,42
364,0,1,1,43
364,0,1,1,44
364,0,1,1,45
364,0,1,1,46
364,0,1,1,47
364,0,1,1,48
364,0,1,1,49
364,0,1,1,50
364,0,1,1,51
364,0,1,1,52
364,0,1,1,53
364,0,1,1,54
364,0,1,0,55
364,0,1,1,56
364,0,1,0,57
364,0,1,1,58
364,0,1,1,59
365,0,0,0,0
365,0,0,1,1
365,0,0,1,2
365,0,0,1,3
365,0,1,0,4
365,0,1,0,5
365,0,1,0,6
365,0,1,0,7
365,0,0,1,8
365,0,1,1,9
365,0,0,1,10
365,0,0,1,11
365,0,1,1,12
365,0,1,1,13
365,0,1,1,14
365,0,1,1,15
365,0,1,1,16
365,0,1,1,17
365,0,0,1,18
365,0,1,1,19
365,0,0,1,20
365,0,0,1,21
365,0,0,1,22
365,0,0,0,23
365,0,1,1,24
365,0,1,0,25
365,0,0,1,26
365,0,1,0,27
365,0,1,0,28
365,0,0,1,29
365,0,0,0,30
365,0,0,1,31
365,0,0,1,32
365,0,0,1,33
365,0,1,1,34
365,0,1,1,35
365,0,0,0,36
365,0,1,1,37
365,0,1,0,38
365,0,1,1,39
365,0,1,1,40
365,0,1,0,41
365,0,0,0,42
365,0,0,1,43
365,0,1,1,44
365,0,1,0,45
365,0,1,0,46
365,0,1,1,47
365,0,0,1,48
365,0,1,1,49
365,0,0,0,50
365,0,0,1,51
365,0,0,0,52
365,0,1,1,53
365,0,1,0,54
365,0,1,1,55
365,0,1,0,56
365,0,1,1,57
365,0,1,1,58
365,0,0,0,59
366,0,0,0,0
366,0,1,1,1
366,0,1,1,2
366,0,1,1,3
366,0,1,1,4
366,0,1,1,5
366,0,1,1,6
366,0,1,0,7
366,0,1,1,8
366,0,1,1,9
366,0,1,0,10
366,0,0,1,11
366,0,1,1,12
366,0,1,1,13
366,0,1,0,14
366,0,1,1,15
366,0,1,0,16
366,0,1,1,17
366,0,1,1,18
366,0,1,1,19
366,0,1,1,20
366,0,1,1,21
366,0,1,1,22
366,0,1,0,23
366,0,1,1,24
366,0,1,1,25
366,0,1,0,26
366,0,0,0,27
366,0,0,0,28
366,0,1,1,29
366,0,1,0,30
366,0,1,1,31
366,0,1,1,32
366,0,1,1,33
366,0,1,0,34
366,0,1,1,35
366,0,1,1,36
366,0,1,1,37
366,0,1,0,38
366,0,1,1,39
366,0,1,1,40
366,0,1,1,41
366,0,1,1,42
366,0,1,0,43
366,0,1,0,44
366,0,1,1,45
366,0,1,1,46
366,0,1,1,47
366,0,1,0,48
366,0,1,1,49
366,0,1,1,50
366,0,1,1,51
366,0,1,1,52
366,0,1,1,53
366,0,1,1,54
366,0,1,1,55
366,0,1,1,56
366,0,1,1,57
366,0,1,1,58
366,0,0,0,59
367,0,0,0,0
367,0,1,1,1
367,0,1,1,2
367,0,0,0,3
367,0,0,1,4
367,0,1,1,5
367,0,1,1,6
367,0,1,0,7
367,0,1,0,8
367,0,1,1,9
367,0,1,0,10
367,0,1,1,11
367,0,1,1,12
367,0,1,1,13
367,0,0,1,14
367,0,1,1,15
367,0,1,1,16
367,0,1,1,17
367,0,0,0,18
367,0,0,1,19
367,0,0,1,20
367,0,0,1,21
367,0,1,0,22
367,0,1,1,23
367,0,1,1,24
367,0,1,1,25
367,0,1,1,26
367,0,0,1,27
367,0,0,0,28
367,0,1,1,29
367,0,1,1,30
367,0,0,1,31
367,0,0,0,32
367,0,0,1,33
367,0,0,1,34
367,0,1,0,35
367,0,0,1,36
367,0,1,0,37
367,0,1,1,38
367,0,1,0,39
367,0,0,0,40
367,0,1,0,41
367,0,0,1,42
367,0,0,1,43
367,0,0,1,44
367,0,0,1,45
367,0,0,1,46
367,0,1,1,47
367,0,1,1,48
367,0,1,0,49
367,0,0,1,50
367,0,1,1,51
367,0,1,1,52
367,0,1,0,53
367,0,0,1,54
367,0,1,0,55
367,0,0,0,56
367,0,0,1,57
367,0,1,1,58
367,0,0,1,59
368,0,1,1,0
368,0,0,0,1
368,0,1,1,2
368,0,1,0,3
368,0,0,0,4
368,0,1,0,5
368,0,1,1,6
368,0,1,0,7
368,0,1,1,8
368,0,1,1,9
368,0,1,1,10
368,0,1,1,11
368,0,0,1,12
368,0,1,1,13
368,0,0,0,14
368,0,1,1,15
368,0,1,0,16
368,0,1,0,17
368,0,1,1,18
368,0,1,1,19
368,0,1,1,20
368,0,1,1,21
368,0,1,1,22
368,0,1,0,23
368,0,1,1,24
368,0,1,1,25
368,0,1,0,26
368,0,1,1,27
368,0,1,1,28
368,0,0,0,29
368,0,1,0,30
368,0,1,1,31
368,0,1,0,32
368,0,1,1,33
368,0,1,1,34
368,0,0,0,35
368,0,1,1,36
368,0,1,1,37
368,0,1,1,38
368,0,1,1,39
368,0,1,1,40
368,0,1,0,41
368,0,1,1,42
368,0,1,1,43
368,0,1,1,44
368,0,1,1,45
368,0,1,1,46
368,0,1,1,47
368,0,1,1,48
368,0,1,1,49
368,0,1,1,50
368,0,1,0,51
368,0,1,1,52
368,0,1,1,53
368,0,1,1,54
368,0,1,0,55
368,0,1,1,56
368,0,1,1,57
368,0,1,1,58
368,0,1,1,59
369,0,1,1,0
369,0,1,1,1
369,0,1,0,2
369,0,1,1,3
369,0,1,0,4
369,0,1,1,5
369,0,1,1,6
369,0,1,1,7
369,0,1,0,8
369,0,1,1,9
369,0,1,1,10
369,0,1,1,11
369,0,1,0,12
369,0,1,1,13
369,0,1,0,14
369,0,1,0,15
369,0,1,0,16
369,0,1,1,17
369,0,1,0,18
369,0,1,0,19
369,0,1,0,20
369,0,1,1,21
369,0,1,1,22
369,0,1,0,23
369,0,0,1,24
369,0,1,0,25
369,0,1,0,26
369,0,0,0,27
369,0,1,0,28
369,0,1,1,29
369,0,1,1,30
369,0,0,0,31
369,0,1,1,32
369,0,1,0,33
369,0,1,1,34
369,0,0,0,35
369,0,1,1,36
369,0,1,1,37
369,0,0,1,38
369,0,1,1,39
369,0,0,1,40
369,0,1,0,41
369,0,1,1,42
369,0,1,0,43
369,0,1,0,44
369,0,1,0,45
369,0,1,0,46
369,0,1,0,47
369,0,1,1,48
369,0,1,0,49
369,0,1,1,50
369,0,1,1,51
369,0,0,1,52
369,0,0,0,53
369,0,1,1,54
369,0,1,0,55
369,0,1,0,56
369,0,1,1,57
369,0,1,0,58
369,0,1,1,59
370,0,1,1,0
370,0,1,0,1
370,0,1,0,2
370,0,0,0,3
370,0,0,0,4
370,0,1,1,5
370,0,0,0,6
370,0,1,1,7
370,0,1,1,8
370,0,1,1,9
370,0,1,1,10
370,0,1,1,11
370,0,1,0,12
370,0,1,1,13
370,0,1,0,14
370,0,1,1,15
370,0,1,1,16
370,0,1,1,17
370,0,1,1,18
370,0,0,0,19
370,0,1,1,20
370,0,0,0,21
370,0,1,1,22
370,0,1,0,23
370,0,1,1,24
370,0,0,0,25
370,0,0,0,26
370,0,1,1,27
370,0,1,1,28
370,0,1,0,29
370,0,0,0,30
370,0,1,1,31
370,0,0,1,32
370,0,1,1,33
370,0,1,1,34
370,0,1,0,35
370,0,1,1,36
370,0,0,0,37
370,0,1,1,38
370,0,1,1,39
370,0,1,0,40
370,0,1,1,41
370,0,1,1,42
370,0,0,0,43
370,0,1,1,44
370,0,0,1,45
370,0,1,1,46
370,0,0,0,47
370,0,0,1,48
370,0,1,1,49
370,0,1,1,50
370,0,1,1,51
370,0,1,1,52
370,0,1,1,53
370,0,1,1,54
370,0,1,1,55
370,0,1,0,56
370,0,0,0,57
370,0,1,1,58
370,0,1,1,59
371,0,1,1,0
371,0,1,0,1
371,0,1,1,2
371,0,1,1,3
371,0,1,0,4
371,0,1,0,5
371,0,1,0,6
371,0,1,0,7
371,0,1,1,8
371,0,0,0,9
371,0,0,1,10
371,0,1,1,11
371,0,1,1,12
371,0,1,1,13
371,0,1,0,14
371,0,0,0,15
371,0,1,1,16
371,0,1,0,17
371,0,0,0,18
371,0,1,1,19
371,0,1,0,20
371,0,1,1,21
371,0,1,1,22
371,0,1,0,23
371,0,1,1,24
371,0,0,0,25
371,0,0,1,26
371,0,0,1,27
371,0,0,1,28
371,0,0,1,29
371,0,0,1,30
371,0,1,0,31
371,0,1,1,32
371,0,1,0,33
371,0,1,0,34
371,0,1,1,35
371,0,1,1,36
371,0,1,1,37
371,0,1,1,38
371,0,1,1,39
371,0,1,1,40
371,0,1,0,41
371,0,1,1,42
371,0,1,0,43
371,0,1,1,44
371,0,1,0,45
371,0,0,1,46
371,0,1,0,47
371,0,1,1,48
371,0,0,1,49
371,0,1,0,50
371,0,0,0,51
371,0,0,1,52
371,0,1,0,53
371,0,0,1,54
371,0,1,0,55
371,0,1,1,56
371,0,0,1,57
371,0,1,1,58
371,0,1,0,59
372,0,1,1,0
372,0,1,1,1
372,0,1,1,2
372,0,1,1,3
372,0,1,1,4
372,0,1,1,5
372,0,1,1,6
372,0,1,1,7
372,0,1,0,8
372,0,1,1,9
372,0,1,1,10
372,0,1,1,11
372,0,1,1,12
372,0,1,1,13
372,0,1,1,14
372,0,1,1,15
372,0,1,0,16
372,0,1,0,17
372,0,1,0,18
372,0,1,0,19
372,0,1,1,20
372,0,1,1,21
372,0,1,1,22
372,0,1,1,23
372,0,1,1,24
372,0,1,1,25
372,0,1,1,26
372,0,1,1,27
372,0,1,1,28
372,0,1,0,29
373,0,1,1,0
373,0,1,1,1
373,0,1,1,2
373,0,0,0,3
373,0,1,1,4
373,0,1,0,5
373,0,0,1,6
373,0,1,0,7
373,0,1,0,8
373,0,0,0,9
373,0,1,0,10
373,0,1,0,11
373,0,1,1,12
373,0,1,0,13
373,0,0,0,14
373,0,1,0,15
373,0,1,1,16
373,0,1,0,17
373,0,1,1,18
373,0,1,0,19
373,0,1,1,20
373,0,1,1,21
373,0,1,1,22
373,0,1,0,23
373,0,1,0,24
373,0,1,1,25
373,0,1,0,26
373,0,0,1,27
373,0,1,1,28
373,0,1,0,29
374,0,0,0,0
374,0,0,1,1
374,0,0,0,2
374,0,1,1,3
374,0,1,1,4
374,0,0,0,5
374,0,0,0,6
374,0,0,0,7
374,0,1,1,8
374,0,1,1,9
374,0,1,1,10
374,0,1,0,11
374,0,1,1,12
374,0,1,1,13
374,0,0,0,14
374,0,1,0,15
374,0,1,1,16
374,0,1,1,17
374,0,1,0,18
374,0,0,0,19
374,0,1,1,20
374,0,1,1,21
374,0,0,1,22
374,0,0,0,23
374,0,1,0,24
374,0,1,1,25
374,0,1,1,26
374,0,0,0,27
374,0,1,0,28
374,0,1,1,29
375,0,0,1,0
375,0,0,1,1
375,0,0,1,2
375,0,1,1,3
375,0,1,0,4
375,0,0,0,5
375,0,1,1,6
375,0,0,1,7
375,0,0,0,8
375,0,1,0,9
375,0,1,1,10
375,0,0,0,11
375,0,1,1,12
375,0,1,1,13
375,0,1,1,14
375,0,1,0,15
375,0,0,0,16
375,0,1,1,17
375,0,0,1,18
375,0,0,1,19
375,0,0,0,20
375,0,0,0,21
375,0,0,1,22
375,0,0,1,23
375,0,0,1,24
375,0,0,1,25
375,0,1,0,26
375,0,1,1,27
375,0,0,0,28
375,0,1,0,29
376,0,0,0,0
376,0,0,0,1
376,0,1,0,2
376,0,1,1,3
376,0,0,1,4
376,0,0,0,5
376,0,0,0,6
376,0,0,0,7
376,0,0,1,8
376,0,0,0,9
376,0,0,0,10
376,0,1,1,11
376,0,0,0,12
376,0,0,1,13
376,0,1,1,14
376,0,0,0,15
376,0,1,1,16
376,0,1,1,17
376,0,0,0,18
376,0,1,0,19
376,0,0,1,20
376,0,0,0,21
376,0,0,0,22
376,0,0,1,23
376,0,0,0,24
376,0,0,0,25
376,0,0,0,26
376,0,0,0,27
376,0,1,1,28
376,0,0,0,29
377,0,1,1,0
377,0,1,1,1
377,0,0,1,2
377,0,1,1,3
377,0,0,1,4
377,0,0,1,5
377,0,1,1,6
377,0,1,0,7
377,0,1,1,8
377,0,1,1,9
377,0,1,1,10
377,0,1,1,11
377,0,1,0,12
377,0,0,1,13
377,0,1,0,14
377,0,0,1,15
377,0,1,0,16
377,0,1,0,17
377,0,1,0,18
377,0,1,1,19
377,0,0,1,20
377,0,1,0,21
377,0,1,1,22
377,0,1,0,23
377,0,1,1,24
377,0,1,1,25
377,0,1,1,26
377,0,0,0,27
377,0,1,1,28
377,0,1,0,29
378,0,0,0,0
378,0,1,0,1
378,0,1,1,2
378,0,1,0,3
378,0,1,1,4
378,0,1,1,5
378,0,1,1,6
378,0,0,0,7
378,0,1,1,8
378,0,0,0,9
378,0,1,1,10
378,0,1,1,11
378,0,1,1,12
378,0,1,0,13
378,0,1,1,14
378,0,1,1,15
378,0,1,0,16
378,0,0,1,17
378,0,1,1,18
378,0,1,1,19
378,0,1,0,20
378,0,1,1,21
378,0,1,1,22
378,0,0,0,23
378,0,0,0,24
378,0,1,1,25
378,0,0,1,26
378,0,1,1,27
378,0,1,1,28
378,0,1,1,29
379,0,1,0,0
379,0,1,1,1
379,0,1,0,2
379,0,1,0,3
379,0,1,0,4
379,0,1,0,5
379,0,1,0,6
379,0,1,1,7
379,0,0,1,8
379,0,1,0,9
379,0,1,1,10
379,0,0,0,11
379,0,1,1,12
379,0,1,1,13
379,0,0,0,14
379,0,0,0,15
379,0,1,0,16
379,0,1,0,17
379,0,1,1,18
379,0,0,1,19
379,0,0,1,20
379,0,1,0,21
379,0,1,1,22
379,0,1,1,23
379,0,0,1,24
379,0,0,1,25
379,0,0,0,26
379,0,0,0,27
379,0,0,1,28
379,0,1,1,29
380,0,0,0,0
380,0,1,1,1
380,0,1,0,2
380,0,1,1,3
380,0,1,1,4
380,0,1,1,5
380,0,0,0,6
380,0,1,1,7
380,0,0,0,8
380,0,1,1,9
380,0,0,0,10
380,0,1,0,11
380,0,1,1,12
380,0,1,0,13
380,0,1,1,14
380,0,1,1,15
380,0,0,0,16
380,0,1,1,17
380,0,0,1,18
380,0,1,1,19
380,0,1,1,20
380,0,1,1,21
380,0,1,1,22
380,0,1,1,23
380,0,1,1,24
380,0,1,1,25
380,0,1,1,26
380,0,1,1,27
380,0,1,0,28
380,0,1,1,29
380,0,1,1,30
380,0,0,0,31
380,0,1,0,32
380,0,0,0,33
380,0,1,1,34
380,0,0,0,35
380,0,0,0,36
380,0,1,0,37
380,0,1,1,38
380,0,1,0,39
380,0,1,1,40
380,0,0,0,41
380,0,0,1,42
380,0,1,0,43
380,0,0,0,44
380,0,0,1,45
380,0,1,0,46
380,0,1,1,47
380,0,1,1,48
380,0,1,1,49
380,0,1,1,50
380,0,0,0,51
380,0,1,1,52
380,0,1,1,53
380,0,0,1,54
380,0,1,1,55
380,0,0,1,56
380,0,0,1,57
380,0,1,1,58
380,0,1,1,59
381,0,0,1,0
381,0,0,1,1
381,0,1,1,2
381,0,0,1,3
381,0,0,0,4
381,0,0,1,5
381,0,0,0,6
381,0,1,0,7
381,0,0,1,8
381,0,0,0,9
381,0,0,1,10
381,0,0,1,11
381,0,0,0,12
381,0,0,0,13
381,0,0,0,14
381,0,1,1,15
381,0,1,0,16
381,0,0,0,17
381,0,1,0,18
381,0,0,1,19
381,0,0,1,20
381,0,0,1,21
381,0,0,1,22
381,0,0,1,23
381,0,0,0,24
381,0,0,0,25
381,0,0,1,26
381,0,1,0,27
381,0,1,1,28
381,0,1,1,29
381,0,0,0,30
381,0,1,1,31
381,0,1,1,32
381,0,1,1,33
381,0,1,1,34
381,0,1,1,35
381,0,0,1,36
381,0,1,0,37
381,0,1,1,38
381,0,1,1,39
381,0,0,1,40
381,0,1,0,41
381,0,1,1,42
381,0,1,0,43
381,0,0,1,44
381,0,1,1,45
381,0,0,1,46
381,0,0,1,47
381,0,1,0,48
381,0,1,1,49
381,0,0,1,50
381,0,1,0,51
381,0,0,1,52
381,0,0,1,53
381,0,1,1,54
381,0,1,1,55
381,0,1,0,56
381,0,0,1,57
381,0,0,0,58
381,0,0,0,59
382,0,1,1,0
382,0,0,0,1
382,0,1,0,2
382,0,1,1,3
382,0,0,1,4
382,0,1,0,5
382,0,0,0,6
382,0,0,0,7
382,0,1,1,8
382,0,1,1,9
382,0,0,1,10
382,0,1,1,11
382,0,1,0,12
382,0,0,0,13
382,0,1,1,14
382,0,1,1,15
382,0,0,0,16
382,0,0,1,17
382,0,1,0,18
382,0,1,1,19
382,0,0,0,20
382,0,1,1,21
382,0,1,0,22
382,0,1,1,23
382,0,0,0,24
382,0,1,1,25
382,0,0,0,26
382,0,1,1,27
382,0,1,0,28
382,0,1,1,29
382,0,1,0,30
382,0,0,0,31
382,0,0,0,32
382,0,0,0,33
382,0,1,1,34
382,0,1,1,35
382,0,0,0,36
382,0,1,1,37
382,0,1,1,38
382,0,0,1,39
382,0,1,1,40
382,0,1,1,41
382,0,1,1,42
382,0,1,1,43
382,0,0,0,44
382,0,1,0,45
382,0,0,1,46
382,0,1,1,47
382,0,1,0,48
382,0,1,0,49
382,0,0,0,50
382,0,1,0,51
382,0,1,0,52
382,0,1,1,53
382,0,1,1,54
382,0,0,0,55
382,0,0,0,56
382,0,1,1,57
382,0,1,1,58
382,0,1,1,59
383,0,0,1,0
383,0,0,0,1
383,0,0,0,2
383,0,0,1,3
383,0,0,1,4
383,0,1,1,5
383,0,1,1,6
383,0,0,1,7
383,0,1,0,8
383,0,1,0,9
383,0,0,0,10
383,0,1,0,11
383,0,0,1,12
383,0,1,0,13
383,0,0,1,14
383,0,0,1,15
383,0,0,0,16
383,0,1,0,17
383,0,0,1,18
383,0,0,1,19
383,0,0,1,20
383,0,0,0,21
383,0,0,1,22
383,0,1,1,23
383,0,1,1,24
383,0,1,1,25
383,0,0,0,26
383,0,0,1,27
383,0,1,0,28
383,0,1,0,29
383,0,0,0,30
383,0,1,0,31
383,0,1,0,32
383,0,0,1,33
383,0,1,1,34
383,0,1,0,35
383,0,1,0,36
383,0,0,1,37
383,0,1,1,38
383,0,1,1,39
383,0,1,0,40
383,0,1,1,41
383,0,1,1,42
383,0,1,1,43
383,0,1,0,44
383,0,0,1,45
383,0,1,1,46
383,0,1,1,47
383,0,1,1,48
383,0,1,0,49
383,0,0,1,50
383,0,0,1,51
383,0,0,1,52
383,0,0,0,53
383,0,1,1,54
383,0,0,0,55
383,0,0,0,56
383,0,0,0,57
383,0,1,0,58
384,0,1,1,0
384,0,1,1,1
384,0,1,0,2
384,0,1,0,3
384,0,1,1,4
384,0,1,1,5
384,0,1,1,6
384,0,1,1,7
384,0,1,1,8
384,0,1,0,9
384,0,1,1,10
384,0,1,1,11
384,0,1,1,12
384,0,1,1,13
384,0,1,1,14
384,0,1,1,15
384,0,1,1,16
384,0,1,0,17
384,0,1,1,18
384,0,0,0,19
384,0,1,1,20
384,0,1,1,21
384,0,1,0,22
384,0,1,1,23
384,0,1,1,24
384,0,1,1,25
384,0,1,1,26
384,0,1,1,27
384,0,1,1,28
384,0,1,1,29
385,0,1,1,0
385,0,0,0,1
385,0,0,0,2
385,0,0,1,3
385,0,1,0,4
385,0,1,1,5
385,0,1,1,6
385,0,1,1,7
385,0,1,1,8
385,0,0,0,9
385,0,1,1,10
385,0,0,0,11
385,0,1,1,12
385,0,0,0,13
385,0,1,1,14
385,0,1,1,15
385,0,0,0,16
385,0,0,1,17
385,0,0,0,18
385,0,1,0,19
385,0,0,0,20
385,0,0,0,21
385,0,0,0,22
385,0,0,1,23
385,0,0,0,24
385,0,0,0,25
385,0,1,1,26
385,0,0,0,27
385,0,1,1,28
385,0,1,0,29
386,0,0,0,0
386,0,1,0,1
386,0,1,0,2
386,0,1,1,3
386,0,1,1,4
386,0,1,1,5
386,0,1,1,6
386,0,0,0,7
386,0,1,0,8
386,0,1,0,9
386,0,0,1,10
386,0,1,1,11
386,0,1,0,12
386,0,1,1,13
386,0,1,1,14
386,0,1,1,15
386,0,1,1,16
386,0,1,1,17
386,0,1,1,18
386,0,1,1,19
386,0,1,1,20
386,0,0,0,21
386,0,1,1,22
386,0,1,1,23
386,0,1,1,24
386,0,1,1,25
386,0,1,1,26
386,0,0,1,27
386,0,0,0,28
386,0,1,1,29
387,0,1,1,0
387,0,0,0,1
387,0,1,1,2
387,0,0,0,3
387,0,0,1,4
387,0,1,1,5
387,0,1,1,6
387,0,1,1,7
387,0,0,0,8
387,0,1,1,9
387,0,0,0,10
387,0,1,0,11
387,0,0,1,12
387,0,0,0,13
387,0,1,1,14
387,0,1,1,15
387,0,0,1,16
387,0,0,0,17
387,0,1,1,18
387,0,1,1,19
387,0,1,1,20
387,0,0,0,21
387,0,1,0,22
387,0,0,0,23
387,0,1,0,24
387,0,0,0,25
387,0,1,1,26
387,0,0,0,27
387,0,1,0,28
387,0,1,1,29
388,0,1,1,0
388,0,1,0,1
388,0,1,1,2
388,0,1,1,3
388,0,1,0,4
388,0,1,1,5
388,0,1,1,6
388,0,0,0,7
388,0,1,1,8
388,0,1,1,9
388,0,1,1,10
388,0,1,1,11
388,0,1,1,12
388,0,1,1,13
388,0,1,0,14
388,0,1,1,15
388,0,1,1,16
388,0,1,1,17
388,0,1,1,18
388,0,1,1,19
388,0,1,1,20
388,0,1,1,21
388,0,1,0,22
388,0,1,1,23
388,0,1,1,24
388,0,1,1,25
388,0,1,0,26
388,0,1,1,27
388,0,1,0,28
388,0,1,1,29
389,0,0,0,0
389,0,1,1,1
389,0,1,1,2
389,0,0,0,3
389,0,1,1,4
389,0,1,1,5
389,0,0,0,6
389,0,1,1,7
389,0,1,1,8
389,0,0,0,9
389,0,1,1,10
389,0,1,0,11
389,0,1,0,12
389,0,0,0,13
389,0,1,0,14
389,0,0,0,15
389,0,1,0,16
389,0,0,0,17
389,0,0,1,18
389,0,1,1,19
389,0,0,0,20
389,0,1,1,21
389,0,1,1,22
389,0,1,0,23
